id,tenant_id,student_id,evaluator_id,evaluated_at,age_years,weight_kg,height_cm,wingspan_cm,waist_cm,hip_cm,imc,rce,sit_and_reach_cm,abdominal_reps,horizontal_jump_cm,medicine_ball_m,square_test_s,sprint_20m_s,run_6min_m,classifications,ai_diagnosis,notes,created_at,updated_at,ai_technical,ai_family,ai_goals,demo_data
dea6450a-2e91-48b8-9805-8f31a4e8de13,07cc7290-5d3f-421b-a514-b21d6a683494,c618edb6-6bbb-44e2-90c1-685401b3cb23,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,13,48.50,156.80,155.80,65.10,,19.73,0.415,28.50,34,163.00,4.10,6.70,3.96,1150.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
af000cd9-701d-45cb-86c9-d61aa3fb8262,07cc7290-5d3f-421b-a514-b21d6a683494,c618edb6-6bbb-44e2-90c1-685401b3cb23,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,13,49.70,157.60,156.60,64.70,,20.01,0.411,30.00,37,169.00,4.40,6.55,3.88,1210.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
fbe78c4b-dd21-4f4a-9902-99e5f7a02e69,07cc7290-5d3f-421b-a514-b21d6a683494,5137415a-6e53-48d8-8f36-2f7841812e18,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,13,53.60,155.00,155.00,59.50,,22.31,0.384,28.00,32,158.00,3.90,6.90,4.08,1100.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
93187ee7-5247-4b59-9b8f-b346c8eaff33,07cc7290-5d3f-421b-a514-b21d6a683494,5137415a-6e53-48d8-8f36-2f7841812e18,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,13,54.80,155.80,155.80,59.10,,22.58,0.379,29.50,35,164.00,4.20,6.75,4.00,1160.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
d6e56b81-3225-4e8e-a91d-104fcb693544,07cc7290-5d3f-421b-a514-b21d6a683494,5137415a-6e53-48d8-8f36-2f7841812e18,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,13,56.00,156.60,156.60,58.70,,22.84,0.375,31.00,38,170.00,4.50,6.60,3.92,1220.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
e6a0a764-0758-4d2f-bced-ca72f73267ec,07cc7290-5d3f-421b-a514-b21d6a683494,4e9d5c93-7b14-42f4-a571-cd5701fd8376,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,15,57.90,161.00,162.00,63.50,,22.34,0.394,29.00,33,159.00,4.00,6.95,4.12,1110.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
24a36f00-8f07-4270-a7f0-cc91b40d884d,07cc7290-5d3f-421b-a514-b21d6a683494,4e9d5c93-7b14-42f4-a571-cd5701fd8376,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,15,59.10,161.80,162.80,63.10,,22.58,0.390,30.50,36,165.00,4.30,6.80,4.04,1170.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
7db8f01d-217e-4d39-9044-578ab3874a08,07cc7290-5d3f-421b-a514-b21d6a683494,4e9d5c93-7b14-42f4-a571-cd5701fd8376,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,15,60.30,162.60,163.60,62.70,,22.81,0.386,32.00,39,171.00,4.60,6.65,3.96,1230.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
865939f6-9258-412b-b4e1-a72964b1677f,07cc7290-5d3f-421b-a514-b21d6a683494,d0b39105-e2f0-4f02-a7c2-69f8f5afc665,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,15,66.20,169.00,171.00,64.50,,23.18,0.382,26.00,34,160.00,4.10,6.80,4.00,1120.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Razoável"", ""jump"": ""Muito Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
ebeb5749-aab2-496c-84f2-3a91a152e1bd,07cc7290-5d3f-421b-a514-b21d6a683494,d0b39105-e2f0-4f02-a7c2-69f8f5afc665,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,15,67.40,169.80,171.80,64.10,,23.38,0.378,27.50,37,166.00,4.40,6.65,3.92,1180.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
1e85fb7b-08b7-4b92-b12c-619959c0f3f8,07cc7290-5d3f-421b-a514-b21d6a683494,d0b39105-e2f0-4f02-a7c2-69f8f5afc665,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,15,68.60,170.60,172.60,63.70,,23.57,0.373,29.00,40,172.00,4.70,6.50,3.84,1240.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Razoável"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Evolução excelente em potência de membros superiores (medicine ball). Manter treino com cargas progressivas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
9cf831c1-f01d-4361-9d71-3ac3f2c2b388,07cc7290-5d3f-421b-a514-b21d6a683494,e80d66b9-d557-4403-abeb-efc07409159d,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,16,58.00,173.00,171.00,68.50,,19.38,0.396,27.00,30,161.00,3.70,6.85,4.04,1040.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
b6c54174-9431-4c91-89d6-8a8497eed859,07cc7290-5d3f-421b-a514-b21d6a683494,e80d66b9-d557-4403-abeb-efc07409159d,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,17,59.20,173.80,171.80,68.10,,19.60,0.392,28.50,33,167.00,4.00,6.70,3.96,1100.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Evolução excelente em potência de membros superiores (medicine ball). Manter treino com cargas progressivas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
b7536fa3-c1bb-4fdb-a057-0e712b4db378,07cc7290-5d3f-421b-a514-b21d6a683494,e80d66b9-d557-4403-abeb-efc07409159d,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,17,60.40,174.60,172.60,67.70,,19.81,0.388,30.00,36,173.00,4.30,6.55,3.88,1160.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Razoável"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Resultados em flexibilidade abaixo da meta — incluir rotina de alongamento ativo nas aulas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
172fc67c-4688-400a-8325-c4294a46e3d4,07cc7290-5d3f-421b-a514-b21d6a683494,8fef0a94-4f01-44e7-9fcf-e09c2102b100,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,9,33.30,141.00,140.00,59.00,,16.75,0.418,28.00,31,162.00,3.80,6.90,4.08,1050.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Muito Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Evolução excelente em potência de membros superiores (medicine ball). Manter treino com cargas progressivas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
c429db8a-dc95-440a-b29b-8680e526106a,07cc7290-5d3f-421b-a514-b21d6a683494,8fef0a94-4f01-44e7-9fcf-e09c2102b100,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,10,34.50,141.80,140.80,58.60,,17.16,0.413,29.50,34,168.00,4.10,6.75,4.00,1110.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Resultados em flexibilidade abaixo da meta — incluir rotina de alongamento ativo nas aulas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
13deb722-00db-4712-9f42-14a6f41b71b0,07cc7290-5d3f-421b-a514-b21d6a683494,8fef0a94-4f01-44e7-9fcf-e09c2102b100,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,10,35.70,142.60,141.60,58.20,,17.56,0.408,31.00,37,174.00,4.40,6.60,3.92,1170.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Muito Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Perfil de baixo risco. Recomenda-se participação em modalidades coletivas para socialização.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
a85eecc0-7254-49a2-90a3-0ad94e7ec930,07cc7290-5d3f-421b-a514-b21d6a683494,61d1b1be-03bd-40bf-bfd2-e38de9328ead,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,10,36.60,145.00,145.00,61.50,,17.41,0.424,29.00,32,163.00,3.90,6.95,4.12,1060.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Resultados em flexibilidade abaixo da meta — incluir rotina de alongamento ativo nas aulas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
2657beb6-bc45-430d-bc88-217faa845fbd,07cc7290-5d3f-421b-a514-b21d6a683494,61d1b1be-03bd-40bf-bfd2-e38de9328ead,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,11,37.80,145.80,145.80,61.10,,17.78,0.419,30.50,35,169.00,4.20,6.80,4.04,1120.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Bom"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Perfil de baixo risco. Recomenda-se participação em modalidades coletivas para socialização.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
4496ee57-a35f-4ca0-b7f1-ee735b4f7bb3,07cc7290-5d3f-421b-a514-b21d6a683494,61d1b1be-03bd-40bf-bfd2-e38de9328ead,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,11,39.00,146.60,146.60,60.70,,18.15,0.414,32.00,38,175.00,4.50,6.65,3.96,1180.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Bom"", ""jump"": ""Excelente"", ""run6"": ""Bom"", ""mball"": ""Muito Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
2239037f-9591-4404-bb74-168fed935721,07cc7290-5d3f-421b-a514-b21d6a683494,7b90d202-8ddd-42eb-bf7b-3ed6f18e0d8b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,11,40.90,149.00,150.00,62.50,,18.42,0.419,26.00,33,156.00,4.00,6.80,4.00,1070.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Perfil de baixo risco. Recomenda-se participação em modalidades coletivas para socialização.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
bce26a7a-fd36-4760-972f-65696f87f862,07cc7290-5d3f-421b-a514-b21d6a683494,7b90d202-8ddd-42eb-bf7b-3ed6f18e0d8b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,11,42.10,149.80,150.80,62.10,,18.76,0.415,27.50,36,162.00,4.30,6.65,3.92,1130.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
05dcb0c5-eb03-4b4a-885f-9f367cf2ff8f,07cc7290-5d3f-421b-a514-b21d6a683494,7b90d202-8ddd-42eb-bf7b-3ed6f18e0d8b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,12,43.30,150.60,151.60,61.70,,19.09,0.410,29.00,39,168.00,4.60,6.50,3.84,1190.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
f5ceb4f2-07f9-4381-a631-80f53058c3b8,07cc7290-5d3f-421b-a514-b21d6a683494,43ebe1e2-ebab-4caf-b8e3-3fa7f2af75f1,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,12,43.20,145.00,147.00,58.00,,20.55,0.400,27.00,34,157.00,4.10,6.85,4.04,1080.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
d8ba7296-d431-46e7-8532-a9675f4f33f0,07cc7290-5d3f-421b-a514-b21d6a683494,43ebe1e2-ebab-4caf-b8e3-3fa7f2af75f1,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,12,44.40,145.80,147.80,57.60,,20.89,0.395,28.50,37,163.00,4.40,6.70,3.96,1140.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
cb68fee2-ac1a-4635-9bbb-c3f79dc84ae5,07cc7290-5d3f-421b-a514-b21d6a683494,43ebe1e2-ebab-4caf-b8e3-3fa7f2af75f1,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,13,45.60,146.60,148.60,57.20,,21.22,0.390,30.00,40,169.00,4.70,6.55,3.88,1200.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
3032e2e8-e66f-40c4-964b-e3bc60dab625,07cc7290-5d3f-421b-a514-b21d6a683494,33cea03a-7701-4425-b07e-0f9de56a6e5a,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,12,47.00,150.00,148.00,59.00,,20.89,0.393,28.00,30,158.00,3.70,6.90,4.08,1090.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
f244a0e3-bff4-4475-a0d9-87d9a0a75ee2,07cc7290-5d3f-421b-a514-b21d6a683494,33cea03a-7701-4425-b07e-0f9de56a6e5a,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,12,48.20,150.80,148.80,58.60,,21.20,0.389,29.50,33,164.00,4.00,6.75,4.00,1150.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
6ccd7cb5-8bcc-41f3-8ded-cf0131a1091b,07cc7290-5d3f-421b-a514-b21d6a683494,33cea03a-7701-4425-b07e-0f9de56a6e5a,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,13,49.40,151.60,149.60,58.20,,21.49,0.384,31.00,36,170.00,4.30,6.60,3.92,1210.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
55ff7c04-f9dc-4fea-b45d-69e0e1f585d6,07cc7290-5d3f-421b-a514-b21d6a683494,b742340b-6969-4b4e-8c2f-5e7dbe2a641e,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,14,52.30,157.00,156.00,63.00,,21.22,0.401,29.00,31,159.00,3.80,6.95,4.12,1100.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Razoável"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
d50bb3af-5e46-4f09-9b7b-2515b12f5d97,07cc7290-5d3f-421b-a514-b21d6a683494,b742340b-6969-4b4e-8c2f-5e7dbe2a641e,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,14,53.50,157.80,156.80,62.60,,21.49,0.397,30.50,34,165.00,4.10,6.80,4.04,1160.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
16d7e65e-317e-4e9e-9add-acf1017c713a,07cc7290-5d3f-421b-a514-b21d6a683494,b742340b-6969-4b4e-8c2f-5e7dbe2a641e,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,15,54.70,158.60,157.60,62.20,,21.75,0.392,32.00,37,171.00,4.40,6.65,3.96,1220.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
a84b64e3-c53e-48c7-9a9d-a594f32aafc9,07cc7290-5d3f-421b-a514-b21d6a683494,d214b29f-23f8-433e-b320-f1c0f4a9391c,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,14,59.60,164.00,164.00,64.00,,22.16,0.390,26.00,32,160.00,3.90,6.80,4.00,1110.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
de785918-215b-47da-948e-ce2c50ce2c41,07cc7290-5d3f-421b-a514-b21d6a683494,d214b29f-23f8-433e-b320-f1c0f4a9391c,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,14,60.80,164.80,164.80,63.60,,22.39,0.386,27.50,35,166.00,4.20,6.65,3.92,1170.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
5aac9f0f-dddc-4b04-bb4f-b0b5e6e1a8d8,07cc7290-5d3f-421b-a514-b21d6a683494,d214b29f-23f8-433e-b320-f1c0f4a9391c,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,14,62.00,165.60,165.60,63.20,,22.61,0.382,29.00,38,172.00,4.50,6.50,3.84,1230.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
0d030f61-f1ab-4171-bad4-277e6098b17c,07cc7290-5d3f-421b-a514-b21d6a683494,cd4d7694-1c72-4c24-ad4a-3f36d3d98c7c,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,16,62.90,169.00,170.00,68.00,,22.02,0.402,27.00,33,161.00,4.00,6.85,4.04,1120.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
